timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.0,2.6770616227919986,1.7661713955921243,13.232787919976793,-0.15782517148156008,0.06904496921832966,0.11776823932371339
0.02,2.660694025086157,4.650385843647608,13.247809032001555,-0.4419649798852558,-0.158874503831354,0.13912179948893433
0.04,3.1559794938046135,4.200425444498063,12.885218668029223,0.16631029003756537,0.1595779957780065,0.9834045989686173
0.06,2.91683421979724,5.478465400110467,12.459019019326758,2.0041747958405685,-0.7475615317847734,1.0414680315127107
0.08,4.274417744920021,3.585992627962993,13.140856378309294,1.4791145451480938,0.20749371017866503,1.2798856076317024
0.1,4.177887340001515,4.742624661181118,11.094606016285978,0.9401684574551873,-0.7782369872311211,-0.06856835368617031
0.12,4.445861845902697,4.49183862086875,9.853629704199825,0.656061807599023,0.3898300987568528,0.4695707839486237
0.14,4.230681019778826,2.636229471690076,9.982146767612662,1.5227432378798806,-0.2468104304032681,-0.3476428017135481
0.16,4.513236673226075,3.0657519535600324,8.12401949311995,-0.25703080815818136,0.3173879164139166,-0.23706307695618295
0.18,2.384593049553899,0.2353518119160926,5.053711664027259,1.4370196911899065,0.44179734803409954,0.2822178022495938
0.2,1.2964955607453361,-1.0219503418639055,7.113905219639421,0.4460828573094581,0.7688482838075956,-0.280929069029219
0.22,0.6653507843169522,-3.106149654020148,6.4141781866068595,-0.1531357053653725,0.19150682579402684,-0.6091567180207059
0.24,-1.229837016085498,-4.308925554792684,6.616783702513106,-1.242694529535295,-0.6980979187155846,-1.0663435830075054
0.26,-2.194240397919935,-4.373410638358654,8.218675184458126,-0.681724655149663,0.20987722768604894,-0.554111582564605
0.28,-0.8899702764812902,-5.662748446056281,8.36400935902491,-0.650335554080445,-0.13608142049123775,-1.0807657925408007
0.3,-0.8399562361059918,-5.8100580079934705,7.671437195927679,-0.5630258939539701,0.11823831790909435,-0.20671507766631325
0.32,-2.1384842741922645,-4.330327454449006,10.154536845558825,-0.6906751780555394,-0.06713287051549072,-0.7437862550569869
0.34,-1.4798652242333585,-3.4717899174892555,12.236661705504837,-1.494003334676582,-0.4165896610667437,-0.19282105676977218
0.36,0.2896887507756092,-1.420524049263589,13.774547428894872,-0.5197156491852644,0.5281002491154184,0.19563463802471498
0.38,1.367714456113268,-0.3106852287073242,11.036493047878768,-1.214393796415363,0.49927390078622697,-0.9197350025579267
0.4,1.6416739269789677,0.7182319332530207,12.05940518709984,-0.3587250983240334,-0.11284792892480607,-0.10727825581479516
0.42,1.3704535144461212,2.3000982301958937,12.329993749454767,0.19550559969443038,0.2733270174294667,0.7486336566781039
0.44,3.1894479070788098,4.47734216445406,14.937119800805224,0.35103335803911107,0.17706317313244677,0.7018760870964792
0.46,4.216024904002662,4.487707611786383,13.45877090883559,0.32990668132522505,-0.19614360932311245,0.9745525179644903
0.48,5.21890998754933,4.694286815671184,11.73548587743804,0.7496452474946417,-0.4830968240667195,1.5149636523513328
0.5,4.112186864659719,4.502902744244064,11.037546473289638,1.3445739845342515,0.6041575301634354,0.438110177799866
0.52,3.838239250703232,3.938163157506939,9.808468159806507,0.46704897623788266,0.8939179302116049,0.38357342237002634
0.54,4.650482560727049,3.3451985803636504,8.353077039043509,1.48653563500076,0.6362434577445795,-0.2009267288849172
0.56,3.502743272166146,-0.8246410707010343,7.588196132379253,1.2513465209946792,-0.1534624462830627,0.23499859732264766
0.58,2.050843138803227,0.5922056877906672,7.874243461825013,0.5611371091907171,-0.5442605349632523,-0.5107205154603687
0.6,2.096745738750639,-2.13387872608159,6.28117526119876,-0.20615861647161154,-0.0730748313692781,-0.7850499781253194
0.62,1.5135805516994738,-2.392143914971466,6.9315024289727685,-1.1846928615862837,-0.17904800340335053,-0.13944475326015843
0.64,-1.138721261450213,-4.7435908003255385,7.012844983062851,-1.9736353206759316,0.46041008825092644,-0.26740705049227764
0.66,-0.9048537026944613,-4.572451536734077,6.027744170951856,-0.9598750616830525,-0.14506212333627402,-0.34620158231691034
0.68,-1.7210042117081366,-4.870166558718002,6.767606265338133,-0.30682841289692764,-0.4149809023195554,-1.353873544271766
0.7,-0.8113220941270496,-3.682096261371357,8.586953066515662,-1.2544139182770995,0.7111124107683114,0.027088517447995897
0.72,-1.7708467353961073,-3.854629056074008,9.627545179298867,-0.496790732966877,0.42241062921641553,-0.4583569786480483
0.74,-1.2423643603571062,-3.1926493542388545,9.62255701649378,-0.05696963635263397,0.1411380875063618,-0.7461095953808823
0.76,-0.26429577961310385,-2.4686067640974776,13.04902897283575,-0.09321103975043421,-0.14009385180697922,-0.22351963570892425
0.78,1.35873861769133,-0.7626709646054399,12.610241444992322,0.1442942147258563,0.29206390695969986,-0.6091791567868204
0.8,1.6498905091306888,1.4224590629734137,12.356187398246538,-0.959619907718675,0.5834065542285445,0.6091867267243758
0.82,1.8910939362992707,3.945986898788224,11.721265320584795,0.7903051782497876,-0.616676165904705,0.6448944862245786
0.84,4.303339072602155,3.610038517979543,14.319953815649523,1.1169581966413393,-0.5562304895188165,0.7251125902389342
0.86,3.938769200603804,3.8809347017849225,13.269180467187894,0.3161141834242908,-0.6932620897467138,1.240458928152165
0.88,5.043059176137749,5.453515231331502,12.151720505003203,1.150348915691797,-0.1956088794131294,1.4386794206697577
0.9,4.84785837605776,5.4145728180770485,11.968758975579087,0.812783768781992,-0.10078434725369942,0.8724489213613695
0.92,5.353015526683252,4.856586286024649,10.189340254425678,0.5304935127713593,1.050908455320908,1.2423065367842876
0.94,3.7998090128582587,1.9432631845181592,7.8944721712208645,0.16878016177262167,-0.5932937177720422,0.4123295740754184
0.96,4.07113109690974,2.4732107550434037,7.336399903174666,0.9892584042321377,0.04780785691575627,-0.07428834045479957
0.98,2.920703350621982,0.39555480536582244,4.923660147933031,-0.49640149020997487,0.05399696327624456,0.2927949605098225
1.0,1.305409122954385,-0.6718246964597734,7.744135828874274,1.1988991311785695,0.11072715525371359,-0.5716245812309713
1.02,0.6207211335336583,-1.8276000355148678,6.620472144235779,-0.6686900310266242,-0.02625202001640447,-0.9193232419666517
1.04,-0.37130278398261807,-3.300449313822022,5.654283937621741,-0.36100568579447573,-0.05129534076319514,-0.44552891000286293
1.06,-1.2447803189314355,-4.993810595168266,7.3993185340030205,-1.403674039843724,1.139894267164909,-0.8588697685381073
1.08,-1.0090252837141747,-4.595280546904814,7.117609829810455,-1.1010276924459867,-0.4396868997499828,-1.174606937145315
1.1,-1.0558996030097902,-3.8169083227565492,8.377452712604317,-1.050606021450988,-0.6766986338323673,-0.6868378986290069
